rooms,total_area,living_area,floor,kitchen_area,airports_nearest,cityCenters_nearest,last_price
1,55.2,18.39,7,15.37,35234.0,14674.0,4700000.0
1,38.2,17.0,6,8.08,17601.0,16398.0,4600000.0
3,58.0,39.9,4,5.8,40090.0,11784.0,5700000.0
1,41.6,16.4,11,11.9,17088.0,15884.0,3790000.0
2,57.2,40.5,10,15.5,29727.0,13949.0,6295000.0
3,61.8,41.9,2,8.1,50200.0,15771.0,5600000.0
3,107.9,57.2,9,19.7,10318.0,9874.0,13500000.0
2,62.0,33.0,20,14.0,32772.0,13936.0,6900000.0
4,49.0,37.2,3,5.3,11921.0,14101.0,3650000.0
2,48.0,28.0,9,10.0,33880.0,14979.0,6000000.0
2,83.4,44.8,7,15.3,36897.0,10647.0,6890000.0
1,31.9,17.6,2,6.1,43048.0,15552.0,3200000.0
6,120.0,96.0,3,18.0,33254.0,14353.0,9990000.0
4,88.4,60.7,2,7.7,22181.0,729.0,11100000.0
4,115.1,78.6,5,12.0,24414.0,4677.0,13500000.0
3,62.4,40.0,4,9.5,29338.0,11270.0,5600000.0
1,36.8,20.0,7,9.0,66669.0,48395.0,3700000.0
1,30.5,17.7,2,6.2,37652.0,10124.0,3800000.0
3,60.0,43.7,9,6.0,39221.0,8476.0,6450000.0
1,37.4,18.6,3,10.7,35843.0,12218.0,4850000.0
3,61.0,44.0,6,10.0,21559.0,5142.0,5000000.0
1,32.5,18.0,1,6.2,14868.0,15861.0,3300000.0
1,40.0,17.0,19,10.0,41561.0,20878.0,3580000.0
3,60.0,43.3,2,6.3,14350.0,15945.0,4200000.0
3,93.0,57.0,2,14.0,14870.0,10676.0,9890000.0
3,84.6,49.74,17,11.78,45470.0,18194.0,7775417.0
3,145.7,87.23,5,20.31,28371.0,6917.0,85000000.0
4,77.0,57.0,4,10.0,12441.0,15033.0,6350000.0
1,45.1,16.3,16,13.6,35742.0,15032.0,7600000.0
3,60.7,40.8,5,7.0,21602.0,16270.0,5280000.0
2,62.98,32.08,5,11.04,10031.0,24885.0,5353300.0
5,198.0,147.0,3,16.0,20767.0,1085.0,34979000.0
1,39.2,22.4,6,6.9,14365.0,13161.0,3690000.0
1,36.8,26.0,20,10.0,12188.0,14779.0,4400000.0
2,59.0,33.1,9,10.7,12005.0,17791.0,4900000.0
1,40.0,21.0,9,9.0,32946.0,13956.0,4350000.0
2,94.0,30.6,5,21.0,36348.0,16650.0,9400000.0
2,46.0,30.0,9,6.0,49714.0,16057.0,4300000.0
1,43.5,16.5,18,14.6,44259.0,12886.0,5900000.0
1,46.0,17.0,11,14.0,39946.0,10720.0,6800000.0
3,85.3,47.9,16,11.9,34014.0,15178.0,6000000.0
2,75.0,35.0,4,25.0,27653.0,5581.0,7250000.0
2,54.0,33.0,13,9.0,30010.0,14206.0,6000000.0
1,41.0,20.0,4,10.0,34781.0,12851.0,4600000.0
2,63.0,38.6,3,9.9,20388.0,19391.0,4500000.0
2,55.7,30.3,7,11.2,45997.0,18721.0,7450000.0
1,36.6,21.0,4,7.9,32106.0,5065.0,5250000.0
3,60.0,40.0,8,7.0,19181.0,12982.0,4500000.0
1,30.4,17.7,5,6.2,46894.0,50319.0,2100000.0
1,32.0,17.0,3,6.0,31837.0,4765.0,3700000.0
2,48.0,30.1,9,8.8,50943.0,13016.0,4990000.0
3,63.0,41.0,3,7.0,17075.0,16077.0,4990000.0
2,54.0,32.1,1,11.0,37970.0,12868.0,4900000.0
4,80.6,52.6,5,6.5,25809.0,4602.0,8500000.0
1,30.0,15.0,4,7.0,25384.0,14261.0,2800000.0
2,42.7,27.4,11,6.8,44097.0,10584.0,5300000.0
2,48.0,34.5,3,18.0,46358.0,15966.0,5600000.0
2,55.0,25.5,1,10.6,24024.0,3856.0,6550000.0
3,76.0,42.0,2,8.0,55453.0,18153.0,6100000.0
1,38.2,18.0,2,8.5,56555.0,33485.0,4100000.0
2,43.0,27.6,1,5.7,21523.0,10663.0,3150000.0
3,104.1,54.0,3,15.0,18198.0,15793.0,12250000.0
1,47.72,13.92,12,23.28,16795.0,15591.0,4090000.0
3,127.21,67.9,7,16.8,25490.0,6597.0,25800000.0
2,48.0,27.0,3,8.0,31775.0,4322.0,5790000.0
2,45.0,27.6,9,7.0,16084.0,14624.0,4550000.0
2,98.0,45.0,6,28.0,38850.0,12548.0,12400000.0
1,37.6,18.4,1,8.1,25341.0,28765.0,2720000.0
3,72.6,45.0,4,8.2,27880.0,12138.0,6400000.0
1,50.0,21.0,6,11.0,23756.0,5384.0,6216981.0
2,92.4,54.8,6,20.0,21860.0,318.0,46424072.0
2,45.0,29.3,3,8.3,14792.0,8081.0,5200000.0
2,72.0,38.0,10,13.0,51333.0,13056.0,7900000.0
1,40.9,16.5,7,12.9,32127.0,12719.0,4450000.0
3,97.8,68.8,2,13.1,14014.0,26167.0,14500000.0
3,60.1,43.0,3,6.5,38177.0,10649.0,4800000.0
2,52.94,31.04,21,8.54,38786.0,15658.0,5280000.0
3,80.5,45.6,3,12.0,24917.0,5601.0,12400000.0
3,104.66,48.41,5,30.59,32158.0,8297.0,9650000.0
1,38.5,16.4,2,9.8,19691.0,21403.0,3670000.0
1,32.6,18.0,3,6.0,12477.0,11699.0,3400000.0
2,44.0,27.8,5,5.5,41865.0,9792.0,4300000.0
1,44.8,19.2,12,12.0,36791.0,10450.0,4100000.0
3,81.0,47.0,16,15.0,19891.0,21603.0,7250000.0
2,61.0,30.0,7,12.0,32831.0,13995.0,5950000.0
2,46.2,31.3,2,6.0,29034.0,7736.0,5200000.0
2,48.0,27.0,8,7.5,10128.0,12247.0,5000000.0
1,33.7,15.5,8,9.5,16450.0,11555.0,4350000.0
1,34.4,15.6,8,9.0,32969.0,14133.0,3450000.0
2,52.0,30.0,8,8.0,14305.0,13101.0,5300000.0
2,82.6,30.8,6,27.9,13598.0,16190.0,8800000.0
2,45.5,28.2,4,6.4,27271.0,8250.0,4400000.0
1,39.0,20.0,8,10.0,28458.0,34244.0,2800000.0
3,62.0,40.0,10,7.0,50537.0,13367.0,5600000.0
2,67.0,33.9,8,13.0,15877.0,14673.0,6990000.0
2,54.3,33.9,4,8.5,18865.0,31216.0,4350000.0
4,48.5,37.0,4,6.0,24703.0,30489.0,3290000.0
2,110.0,66.0,3,13.0,23189.0,2036.0,16900000.0
3,118.0,84.0,3,12.0,32537.0,6589.0,29999000.0
2,75.3,35.1,1,8.2,25047.0,5465.0,10700000.0
3,55.0,41.0,1,6.0,11919.0,9967.0,5400000.0
1,42.3,20.0,11,10.8,10534.0,12437.0,4850000.0
1,37.1,18.1,3,7.8,45466.0,34297.0,3150000.0
3,65.0,47.4,1,6.2,36007.0,10718.0,4500000.0
1,66.81,27.57,22,27.57,34967.0,14640.0,6681000.0
2,49.6,27.0,5,20.0,27573.0,9436.0,5030000.0
1,40.8,16.7,15,12.3,38642.0,12548.0,4940000.0
1,44.3,17.0,13,12.6,29549.0,10764.0,4800000.0
2,45.0,28.0,4,7.5,45017.0,17256.0,4450000.0
1,40.0,17.0,1,8.0,11739.0,17525.0,3100000.0
2,120.0,60.0,12,30.0,37924.0,12822.0,11900000.0
1,41.0,18.2,9,9.7,23617.0,5223.0,6250000.0
1,35.5,14.2,6,9.71,22308.0,24049.0,2600000.0
6,218.0,123.27,6,28.63,22688.0,2130.0,79339000.0
2,48.2,27.0,7,8.3,16384.0,11627.0,4950000.0
2,56.0,32.0,2,9.0,34545.0,12608.0,6200000.0
2,52.8,27.3,10,10.6,15936.0,11474.0,6800000.0
3,68.0,42.0,17,9.0,33457.0,14480.0,6700000.0
4,153.0,79.0,18,43.0,39357.0,10581.0,18000000.0
2,57.0,36.0,13,11.0,29840.0,7211.0,7800000.0
3,41.0,31.0,5,5.5,9504.0,12563.0,3500000.0
3,69.0,43.0,11,10.3,15411.0,14207.0,5160000.0
2,51.0,30.7,8,7.0,12975.0,15566.0,4600000.0
3,101.0,53.0,32,21.0,18732.0,20444.0,9900000.0
2,54.0,33.0,3,10.0,30093.0,11015.0,5100000.0
1,38.0,20.0,2,10.0,16403.0,11646.0,4200000.0
1,33.0,26.0,14,26.0,37180.0,12702.0,4300000.0
3,72.0,53.0,4,8.0,43261.0,8235.0,7000000.0
4,73.9,50.47,2,6.76,44755.0,13481.0,6890000.0
3,82.4,44.0,16,10.0,36388.0,13302.0,9600000.0
3,117.0,72.0,2,20.0,23401.0,4183.0,23500000.0
3,49.2,34.3,5,7.2,48992.0,16972.0,4300000.0
3,55.0,39.0,2,6.0,36513.0,31702.0,4600000.0
3,64.0,41.0,7,10.0,25454.0,31240.0,5250000.0
3,62.1,46.0,12,12.0,15354.0,14150.0,8420000.0
1,38.0,21.0,4,8.0,17125.0,13000.0,3750000.0
4,49.7,37.5,4,5.4,11929.0,14879.0,3650000.0
1,39.4,35.0,17,9.1,17827.0,14396.0,5190000.0
3,66.2,42.6,14,10.6,29572.0,11340.0,6300000.0
3,123.0,64.1,5,15.6,32953.0,6045.0,37000000.0
3,65.1,42.4,9,7.1,56549.0,33479.0,7700000.0
1,30.5,17.7,3,5.6,11115.0,11524.0,3300000.0
1,42.0,19.3,3,12.8,65546.0,47272.0,2550000.0
3,76.0,44.0,17,11.5,12431.0,18188.0,7000000.0
1,37.0,18.0,3,9.0,34358.0,15402.0,3900000.0
2,53.0,31.0,18,9.0,19362.0,21074.0,6690000.0
2,45.0,28.0,3,8.0,44733.0,18304.0,5000000.0
1,38.9,20.2,16,10.3,14809.0,13606.0,4000000.0
3,74.6,45.5,4,10.0,13190.0,14007.0,6400000.0
2,100.8,34.6,1,28.4,19685.0,3304.0,9800000.0
1,38.0,14.5,11,16.0,52768.0,17994.0,4000000.0
2,44.5,28.5,4,6.0,24107.0,29893.0,2700000.0
3,57.1,38.9,1,6.2,10596.0,13971.0,5800000.0
2,42.0,28.0,4,6.0,11571.0,13398.0,3300000.0
2,63.3,39.0,1,8.3,25101.0,3948.0,5875000.0
1,36.2,17.8,8,8.8,15361.0,14157.0,3080000.0
2,52.0,30.0,7,8.0,32385.0,12025.0,4250000.0
3,81.4,31.8,2,9.8,21724.0,3512.0,9990000.0
2,60.4,38.6,5,8.0,38415.0,7675.0,6400000.0
1,43.1,18.6,2,10.7,15949.0,16808.0,4390000.0
3,82.0,56.0,1,8.4,10773.0,12217.0,6300000.0
2,40.8,22.5,2,5.6,41422.0,15531.0,3100000.0
2,57.0,32.0,2,13.0,12526.0,18312.0,3700000.0
2,99.6,25.0,2,45.0,21802.0,1475.0,15900000.0
2,47.1,28.6,3,8.7,45444.0,19015.0,4500000.0
3,97.2,68.3,2,11.0,21308.0,1871.0,9850000.0
1,39.0,17.0,10,10.5,27918.0,12441.0,5610000.0
2,92.3,37.5,2,37.9,28466.0,7405.0,17537000.0
1,44.7,23.5,1,15.0,41351.0,15457.0,3685000.0
3,56.0,41.0,2,5.5,24345.0,15424.0,5150000.0
2,60.2,30.1,12,12.1,32036.0,8175.0,8490000.0
1,42.2,18.3,21,11.2,37625.0,14153.0,5100000.0
2,45.2,30.3,4,7.4,45344.0,17582.0,4000000.0
2,47.0,28.2,4,8.7,37313.0,40738.0,4200000.0
2,46.0,26.8,5,9.3,23662.0,3795.0,4350000.0
2,43.0,30.0,5,5.5,15663.0,8015.0,3900000.0
3,135.0,61.5,3,16.0,24844.0,4840.0,8500000.0
2,51.0,30.0,1,8.0,14072.0,28644.0,4700000.0
1,42.0,22.0,5,10.0,37715.0,12613.0,4595000.0
2,55.3,32.6,10,10.3,21426.0,23138.0,5500000.0
2,42.0,27.0,4,6.0,25530.0,31316.0,3600000.0
1,30.5,17.0,3,5.5,25730.0,29155.0,2349000.0
3,68.0,45.0,2,7.5,23821.0,2139.0,8800000.0
3,55.2,40.0,5,6.0,10966.0,11020.0,4950000.0
2,62.0,31.4,2,11.0,44354.0,16858.0,8000000.0
2,45.3,28.0,2,7.0,32642.0,10882.0,3890000.0
3,58.59,39.18,5,6.91,25192.0,10996.0,5900000.0
4,89.7,57.8,1,7.9,48081.0,16062.0,6999000.0
1,32.2,18.0,5,6.3,45618.0,19189.0,3280000.0
3,160.8,100.4,3,29.9,53674.0,18167.0,15276000.0
1,43.0,16.0,11,11.0,27428.0,9241.0,4400000.0
3,57.2,35.0,3,8.0,12562.0,24715.0,5700000.0
3,84.0,41.1,8,16.3,37948.0,14769.0,9800000.0
4,74.3,55.0,6,6.7,43927.0,13506.0,6500000.0
3,88.6,59.8,5,14.0,20324.0,3440.0,8600000.0
2,44.1,31.4,2,5.8,19278.0,14903.0,4700000.0
1,39.5,20.4,9,8.4,33007.0,13820.0,4550000.0
2,61.9,34.44,10,10.18,37407.0,8434.0,8435051.0
2,60.8,31.8,2,11.4,18242.0,30296.0,4290000.0
1,36.3,15.5,7,10.0,22620.0,24329.0,3220000.0
3,81.2,47.1,3,11.3,36238.0,16540.0,8450000.0
1,39.0,15.0,5,10.0,17907.0,30060.0,4800000.0
1,35.0,16.0,4,9.6,28381.0,34168.0,3300000.0
3,115.0,63.0,2,14.2,41186.0,15295.0,10800000.0
1,42.33,18.02,8,10.3,56588.0,33517.0,3300000.0
2,93.0,23.5,5,47.0,25309.0,4056.0,17000000.0
2,56.8,36.0,3,8.0,16870.0,6941.0,4300000.0
2,45.0,28.0,1,5.0,9863.0,11198.0,4900000.0
3,81.3,43.0,4,10.8,17907.0,30216.0,5050000.0
1,33.0,12.0,11,11.0,52480.0,18657.0,3700000.0
1,35.5,18.0,6,8.9,44579.0,17311.0,4850000.0
1,38.0,16.3,6,13.7,42931.0,22247.0,3350000.0
2,75.0,40.0,4,15.0,36740.0,12262.0,10650000.0
1,43.7,21.0,1,11.7,18557.0,30710.0,4350000.0
1,53.7,23.3,23,14.3,45469.0,18194.0,5200000.0
3,79.6,45.0,17,12.0,29038.0,11101.0,7200000.0
2,75.0,37.0,5,19.0,32066.0,12658.0,7100000.0
2,58.0,34.2,1,10.6,30635.0,11299.0,5100000.0
3,97.0,60.3,2,14.0,17950.0,16952.0,8555400.0
1,32.5,18.2,2,5.7,19360.0,21072.0,3225000.0
2,45.7,28.4,9,6.7,28117.0,11920.0,4300000.0
1,49.4,17.4,9,15.1,61710.0,20866.0,3700000.0
3,59.0,39.0,5,7.0,25315.0,31101.0,4350000.0
3,160.0,86.0,3,21.0,32999.0,5856.0,41484000.0
3,57.0,38.0,5,8.2,42008.0,10830.0,5800000.0
1,33.4,20.4,5,5.6,41055.0,13558.0,3100000.0
2,55.0,31.5,2,8.0,28560.0,13083.0,5650000.0
3,62.3,39.7,7,10.1,25454.0,31240.0,3950000.0
3,63.0,48.0,5,7.0,21040.0,13769.0,5800000.0
1,31.8,13.9,3,9.1,13456.0,19242.0,3450000.0
3,127.1,56.2,2,51.8,21860.0,318.0,32500000.0
1,40.0,20.0,5,8.0,40247.0,11932.0,4080000.0
2,52.1,30.0,1,10.0,14235.0,13031.0,5500000.0
2,58.0,34.0,14,10.5,20797.0,22509.0,5900000.0
3,75.0,45.0,1,10.0,27852.0,11559.0,4950000.0
3,84.5,60.2,4,9.3,24705.0,30491.0,5786000.0
2,48.8,30.8,2,6.6,17683.0,17591.0,4400000.0
3,67.2,48.2,5,6.2,35373.0,10203.0,6099000.0
5,110.0,74.8,4,10.6,17746.0,30888.0,7580000.0
1,38.0,18.0,8,8.0,42702.0,15205.0,4000000.0
2,44.0,28.0,4,6.0,16784.0,15786.0,4200000.0
1,34.1,17.9,2,8.0,47953.0,15933.0,3330000.0
3,55.0,38.0,1,7.5,50943.0,13016.0,5200000.0
2,52.0,30.0,1,9.5,26646.0,12147.0,4500000.0
3,59.7,42.8,9,6.2,36587.0,9858.0,5400000.0
2,44.0,28.4,5,5.5,14627.0,12409.0,3650000.0
2,55.5,29.0,2,11.4,38832.0,13729.0,6090000.0
3,138.2,79.2,4,22.0,25962.0,591.0,48000000.0
1,37.4,16.9,6,9.5,44471.0,14050.0,4450000.0
5,120.5,74.4,1,10.9,20594.0,1863.0,10900000.0
1,29.3,15.3,1,7.2,45156.0,16419.0,2800000.0
2,70.6,35.7,17,14.4,43996.0,13576.0,8999999.0
4,94.6,58.6,1,11.8,27521.0,5785.0,12200000.0
3,55.3,35.0,3,6.0,17115.0,16118.0,3900000.0
3,88.9,49.9,10,14.7,21793.0,17121.0,5830007.0
1,35.0,19.0,9,7.0,35587.0,12501.0,3990000.0
3,60.0,44.0,5,6.0,28550.0,13073.0,4170000.0
4,49.0,38.0,1,5.5,11948.0,12492.0,5080000.0
3,59.6,38.2,5,6.3,44855.0,17093.0,4690000.0
2,59.0,34.0,3,11.0,16378.0,6843.0,4250000.0
1,41.0,18.0,2,11.0,18978.0,4600.0,6850000.0
3,75.0,42.0,8,8.5,16662.0,15664.0,5950000.0
5,147.9,89.6,3,17.2,20882.0,1195.0,12000000.0
2,53.7,29.5,3,7.5,28706.0,12371.0,4890000.0
2,54.5,30.3,2,12.2,33620.0,14784.0,6050000.0
3,64.0,38.0,4,9.0,28845.0,7692.0,4800000.0
1,44.0,17.0,11,12.0,35662.0,16699.0,4850000.0
5,113.2,73.8,2,10.7,10596.0,13971.0,10950000.0
3,118.2,64.32,4,14.27,37434.0,8460.0,15129600.0
2,44.7,27.4,5,6.5,48910.0,16890.0,3650000.0
1,31.5,17.6,2,5.3,35901.0,31091.0,2250000.0
1,29.0,15.3,5,8.2,18516.0,24302.0,2300000.0
3,80.0,54.7,4,9.1,38838.0,8098.0,9100000.0
2,60.0,31.0,6,9.0,40880.0,16747.0,5100000.0
2,45.0,29.0,4,6.0,11127.0,9961.0,4150000.0
4,73.5,48.5,4,6.3,45881.0,13532.0,5993000.0
3,61.3,40.0,12,7.4,31739.0,8817.0,5800000.0
3,88.0,48.0,25,13.0,42662.0,9681.0,8466000.0
1,30.0,15.3,6,8.0,42220.0,14724.0,3850000.0
3,100.3,73.0,4,10.5,23688.0,4035.0,9600000.0
2,45.0,28.0,1,6.9,44558.0,13963.0,3590000.0
2,47.6,30.1,2,7.0,26890.0,12430.0,4590000.0
3,86.3,54.0,4,10.0,26785.0,6356.0,7500000.0
2,57.4,33.2,8,9.4,21176.0,15470.0,6550000.0
1,44.0,22.0,3,9.0,43688.0,16192.0,5425000.0
3,65.9,41.7,4,9.3,32198.0,4688.0,7450000.0
1,40.0,17.4,10,13.0,34815.0,15914.0,4600000.0
3,55.0,36.0,3,6.0,25991.0,27703.0,3900000.0
1,47.0,18.0,4,11.0,35455.0,15756.0,4240000.0
1,46.0,22.0,8,12.0,35715.0,9238.0,4450000.0
1,38.0,17.0,11,9.0,32263.0,12010.0,4000000.0
1,46.9,19.0,3,11.9,39393.0,11096.0,7500000.0
3,83.2,51.5,4,10.0,20772.0,12490.0,6450000.0
3,71.6,48.2,9,7.6,50957.0,16285.0,6350000.0
1,36.8,15.0,5,8.1,18748.0,4341.0,5670000.0
3,97.2,60.1,12,11.1,33272.0,12990.0,9800000.0
2,49.0,29.0,24,8.3,28554.0,34341.0,3845000.0
1,34.0,19.0,6,7.0,48203.0,16638.0,2800000.0
3,54.9,40.7,4,5.0,25114.0,28539.0,3100000.0
2,46.0,32.0,3,7.3,24983.0,14879.0,3550000.0
2,84.0,40.6,2,9.8,53530.0,16958.0,7850000.0
1,33.3,18.0,6,8.0,32457.0,12966.0,3100000.0
1,43.0,20.0,15,11.5,15903.0,7953.0,7750000.0
3,63.0,48.3,5,6.7,47682.0,51106.0,4000000.0
3,82.2,43.0,9,13.6,36564.0,13479.0,8300000.0
5,164.2,82.2,6,21.8,20375.0,2209.0,36500000.0
1,43.2,16.8,3,12.5,30215.0,6255.0,7300000.0
1,37.0,17.0,5,8.0,36361.0,11714.0,3800000.0
2,50.2,28.7,1,7.7,16117.0,11360.0,4800000.0
3,58.8,37.6,8,7.0,49819.0,15377.0,5000000.0
3,74.0,42.0,4,8.0,26941.0,32727.0,4600000.0
3,109.0,72.0,3,20.0,18863.0,16028.0,16500000.0
2,52.0,32.0,10,9.0,14297.0,13094.0,4680000.0
3,124.1,49.7,5,40.7,16008.0,9027.0,12900000.0
1,31.4,16.6,10,7.1,33010.0,10565.0,3150000.0
5,185.8,117.4,3,19.2,24123.0,4386.0,25800000.0
3,55.8,41.1,1,5.3,37498.0,32687.0,3700000.0
2,75.2,33.0,2,19.0,20288.0,2152.0,9900000.0
2,51.1,31.8,1,8.2,40168.0,11863.0,7000000.0
3,90.0,53.2,14,12.3,16190.0,14986.0,6800000.0
2,46.1,28.3,4,7.0,25517.0,14230.0,4200000.0
3,68.0,45.0,1,10.0,51629.0,17119.0,5700000.0
2,44.0,27.0,5,6.0,35977.0,31166.0,3300000.0
2,52.0,31.0,12,8.0,30433.0,7583.0,6300000.0
1,48.0,21.0,5,12.0,30894.0,4087.0,7700000.0
2,44.0,28.0,3,6.0,16652.0,15654.0,3900000.0
3,54.6,38.1,1,5.1,9863.0,11198.0,5700000.0
3,64.0,43.0,9,10.0,33792.0,14093.0,6200000.0
1,44.5,18.6,7,9.1,13990.0,12786.0,4850000.0
2,60.7,29.1,4,16.7,22526.0,3175.0,12000000.0
2,60.0,45.0,6,11.0,16106.0,15255.0,7000000.0
3,132.0,60.0,4,15.0,24953.0,3801.0,12600000.0
3,67.5,43.8,9,8.8,56482.0,33412.0,6350000.0
3,63.2,40.0,2,7.5,36001.0,10316.0,5200000.0
3,65.0,40.7,3,7.1,9548.0,11015.0,7299000.0
1,34.8,16.7,4,8.4,45138.0,17861.0,4490000.0
1,45.2,15.5,8,16.8,19008.0,3953.0,7690000.0
3,96.7,53.0,10,16.0,36614.0,12135.0,13200000.0
1,34.2,15.4,6,8.6,50812.0,16141.0,4100000.0
2,42.0,28.0,6,8.0,10635.0,12904.0,3950000.0
2,46.8,28.1,4,9.2,13636.0,12815.0,4999000.0
2,60.0,35.0,1,8.0,22983.0,2524.0,6350000.0
1,37.0,18.0,2,7.0,33905.0,13086.0,3750000.0
1,33.0,16.0,12,9.0,20890.0,17172.0,3500000.0
3,74.5,42.1,4,11.5,18214.0,30905.0,5200000.0
1,41.0,19.0,7,13.0,39923.0,11626.0,6150000.0
2,54.1,31.0,2,7.4,45385.0,34796.0,4600000.0
1,33.4,17.5,9,7.8,50957.0,16285.0,3800000.0
1,33.0,16.0,2,9.0,29146.0,34933.0,2850000.0
3,74.7,44.2,11,10.1,9815.0,11934.0,6800000.0
2,50.0,28.0,1,7.0,45118.0,48543.0,3800000.0
1,50.0,27.0,2,12.5,17787.0,16825.0,6700000.0
3,73.0,43.5,1,12.0,20527.0,1906.0,6200000.0
2,51.0,30.0,13,8.0,50688.0,15067.0,5750000.0
3,43.0,31.0,2,5.4,13984.0,15063.0,3350000.0
1,31.0,16.7,4,5.3,17128.0,17036.0,2600000.0
6,152.2,110.3,3,14.3,23385.0,2926.0,11500000.0
1,30.7,15.5,7,8.4,40615.0,11548.0,3200000.0
3,117.0,64.0,3,15.0,51030.0,14721.0,15200000.0
1,40.0,17.2,22,10.0,53426.0,19603.0,3550000.0
3,147.2,91.0,3,16.0,34159.0,7251.0,66500000.0
2,55.8,33.4,4,7.3,31610.0,3234.0,6500000.0
3,60.0,38.4,4,8.9,13733.0,25887.0,6550000.0
1,55.0,25.0,12,12.0,33827.0,12489.0,6500000.0
3,56.0,42.0,7,6.0,15246.0,14042.0,5200000.0
2,57.0,31.0,1,10.0,32800.0,11946.0,5050000.0
1,47.0,24.0,10,11.0,34071.0,12184.0,5970000.0
1,47.0,22.0,16,13.0,44382.0,16921.0,5500000.0
3,78.1,44.5,2,14.0,15820.0,8084.0,12750000.0
3,64.0,39.0,1,6.0,17296.0,12070.0,4650000.0
3,86.1,49.0,2,11.2,7145.0,13360.0,9900000.0
3,68.2,40.6,4,7.5,19155.0,10687.0,6750000.0
3,150.0,77.0,3,22.0,25108.0,3956.0,24000000.0
2,78.0,45.7,11,14.1,52212.0,16802.0,8850000.0
2,61.2,35.0,7,11.0,51514.0,15486.0,10000000.0
2,44.3,27.7,8,6.8,23972.0,11542.0,4300000.0
2,61.0,31.2,6,9.2,42594.0,14297.0,7200000.0
2,60.1,20.3,11,7.4,27425.0,12363.0,7240000.0
2,54.0,25.0,3,11.0,54386.0,18552.0,5500000.0
3,66.9,43.5,3,8.7,15361.0,14157.0,5100000.0
1,30.4,17.5,1,5.2,23319.0,17889.0,2400000.0
1,35.0,22.0,12,13.0,7651.0,14065.0,4700000.0
1,34.0,19.2,1,7.0,48848.0,16350.0,3400000.0
1,42.1,21.0,5,9.7,37715.0,12612.0,4500000.0
3,58.0,43.8,2,5.5,18503.0,17505.0,4600000.0
3,74.0,47.7,4,8.7,43157.0,22488.0,5400000.0
3,56.0,38.0,1,5.3,36086.0,31275.0,3750000.0
1,44.0,17.0,7,10.0,18750.0,22175.0,3500000.0
1,46.0,20.0,8,13.0,31227.0,3541.0,6500000.0
2,44.0,30.0,7,7.0,11806.0,12292.0,4500000.0
1,41.2,20.0,10,11.0,14741.0,12665.0,5100000.0
3,56.1,42.0,1,5.0,7637.0,17813.0,4590000.0
1,31.9,18.0,5,5.3,58571.0,35501.0,3250000.0
2,76.0,36.0,3,14.0,39393.0,11096.0,11400000.0
2,56.4,31.0,1,10.0,49136.0,16806.0,7700000.0
2,43.0,30.0,1,5.0,67844.0,49570.0,3300000.0
2,48.4,28.6,3,7.2,13454.0,25607.0,4650000.0
3,100.0,55.4,12,13.2,37593.0,13114.0,14500000.0
2,46.5,30.0,3,7.0,21881.0,14611.0,3750000.0
2,41.7,29.0,3,5.7,18852.0,3867.0,4990000.0
1,38.0,20.0,18,11.0,11819.0,13265.0,6499000.0
2,93.1,48.3,10,25.0,32746.0,13845.0,9742915.0
2,52.0,34.0,6,9.0,30109.0,10973.0,5150000.0
2,50.7,28.6,5,10.0,43257.0,12015.0,6300050.0
2,55.5,29.5,1,8.8,69715.0,51440.0,5000000.0
2,57.8,34.9,9,9.6,32746.0,13845.0,6048770.0
2,46.9,30.0,3,8.5,15491.0,15399.0,4300000.0
2,45.0,28.0,1,6.0,11165.0,11999.0,3650000.0
3,65.0,42.0,8,7.6,64931.0,46657.0,4800000.0
1,40.0,19.0,12,11.0,38092.0,14935.0,4200000.0
2,54.0,34.0,4,9.4,21724.0,15675.0,3800000.0
3,118.0,64.32,5,14.27,37434.0,8460.0,15104000.0
2,43.7,26.8,4,6.2,51489.0,17158.0,4450000.0
1,34.9,19.4,5,6.9,50477.0,13252.0,4200000.0
5,129.0,87.0,19,16.5,16248.0,13838.0,8600000.0
3,71.6,43.4,8,11.5,50463.0,15791.0,5400000.0
3,74.4,45.5,4,9.9,13282.0,14747.0,5750000.0
1,31.0,17.7,1,5.3,16950.0,16858.0,2900000.0
3,80.0,46.0,4,14.0,53717.0,19894.0,6300000.0
1,33.0,16.0,8,10.0,20895.0,16582.0,3500000.0
3,73.3,48.0,4,11.9,26501.0,5349.0,12900000.0
2,65.8,38.3,5,9.1,22720.0,3985.0,14500000.0
2,45.0,27.3,6,6.5,24675.0,28100.0,3750000.0
2,44.0,28.0,2,5.0,26522.0,32308.0,3100000.0
1,45.0,20.0,2,10.0,51340.0,15363.0,4650000.0
2,77.6,37.5,5,13.1,23931.0,4498.0,15520000.0
1,51.0,25.0,1,14.0,18557.0,30710.0,5180000.0
1,32.0,17.0,2,8.0,48941.0,16779.0,3500000.0
2,95.8,53.0,3,18.0,26055.0,4800.0,19770000.0
1,37.1,14.8,23,12.1,52726.0,18900.0,3600000.0
3,77.0,40.0,9,26.0,36628.0,14780.0,8850000.0
1,38.0,17.0,3,10.9,28284.0,12106.0,4250000.0
1,46.6,32.3,4,8.4,23849.0,3681.0,6000000.0
3,90.0,60.0,3,15.0,25768.0,4615.0,7499000.0
1,34.46,18.4,5,6.0,40504.0,12208.0,3350000.0
3,95.0,59.0,5,14.0,24253.0,4821.0,16000000.0
